timestamp,latitude,longitude,altitude,engine_speed,current_fuel_level,speed,eng_coolant_temp,acceleration,ambiental_temperature,fuel_rate
29/11/2023 10:14:34,38.168751,15.644257,4.40,801,26,0,83.00,0,21.6,0
29/11/2023 10:14:34,38.168751,15.644257,4.40,803,26,0,83.00,0,21.6,0
29/11/2023 10:14:37,38.168747,15.644260,4.30,1067,26,0,83.00,0,21.6,0
29/11/2023 10:14:37,38.168747,15.644260,4.30,1017,26,2,83.00,0,21.6,0
29/11/2023 10:14:40,38.168751,15.644265,4.70,979,26,2,84.00,0,21.6,0
29/11/2023 10:14:40,38.168751,15.644265,4.70,906,26,2,84.00,0,21.6,0
29/11/2023 10:14:43,38.168758,15.644290,4.90,950,26,2,84.00,0,21.6,0
29/11/2023 10:14:43,38.168758,15.644290,4.90,1091,26,1,84.00,0,21.6,0
29/11/2023 10:14:46,38.168758,15.644305,4.80,992,26,1,84.00,0,21.6,0
29/11/2023 10:14:46,38.168758,15.644305,4.80,887,26,1,84.00,0,21.6,0
29/11/2023 10:14:49,38.168755,15.644312,5.50,998,26,2,84.00,0,21.6,0
29/11/2023 10:14:49,38.168755,15.644312,5.50,848,26,2,84.00,0,21.6,0
29/11/2023 10:14:52,38.168747,15.644313,5.50,823,26,2,84.00,0,21.6,0
29/11/2023 10:14:54,38.168739,15.644319,4.40,1042,26,2,84.00,0,21.6,0
29/11/2023 10:14:55,38.168736,15.644321,4.40,1014,26,2,84.00,0,21.6,0
29/11/2023 10:14:57,38.168724,15.644325,4.30,904,26,3,84.00,0,21.6,0
29/11/2023 10:14:58,38.168720,15.644326,4.30,895,26,0,84.00,0,21.6,0
29/11/2023 10:15:00,38.168705,15.644332,4.90,843,26,0,84.00,0,21.6,0
29/11/2023 10:15:00,38.168705,15.644332,4.90,830,26,0,84.00,0,21.6,0
29/11/2023 10:15:03,38.168701,15.644332,4.60,907,26,1,84.00,0,21.6,0
29/11/2023 10:15:04,38.168705,15.644332,4.60,970,26,3,84.00,0,21.6,0
29/11/2023 10:15:06,38.168697,15.644333,4.30,884,26,4,84.00,0,21.6,0
29/11/2023 10:15:06,38.168697,15.644333,4.30,963,26,4,84.00,0,21.6,0
29/11/2023 10:15:09,38.168667,15.644345,5.20,853,26,2,84.00,0,21.6,0
29/11/2023 10:15:09,38.168667,15.644345,5.20,1058,26,1,84.00,0,21.6,0
29/11/2023 10:15:12,38.168644,15.644360,6.40,1143,26,8,84.00,0,21.6,0
29/11/2023 10:15:12,38.168644,15.644360,6.40,1345,26,11,84.00,0,21.6,0
29/11/2023 10:15:15,38.168636,15.644317,6.40,1099,26,16,84.00,0,21.6,0
29/11/2023 10:15:17,38.168606,15.644248,7.10,1378,26,20,84.00,0,21.6,0
29/11/2023 10:15:17,38.168606,15.644248,7.10,1514,26,22,84.00,0,21.6,0
29/11/2023 10:15:20,38.168514,15.644118,7.00,1572,26,22,84.00,0,21.6,0
29/11/2023 10:15:20,38.168514,15.644118,7.00,1488,26,21,85.00,0,21.6,0
29/11/2023 10:15:23,38.168411,15.643944,7.30,1344,26,19,85.00,0,21.6,0
29/11/2023 10:15:24,38.168381,15.643884,7.30,1172,26,16,85.00,0,21.6,0
29/11/2023 10:15:26,38.168324,15.643777,7.70,960,26,13,85.00,0,21.6,0
29/11/2023 10:15:26,38.168324,15.643777,7.70,950,26,13,85.00,0,21.6,0
29/11/2023 10:15:29,38.168243,15.643663,8.10,1086,26,15,85.00,0,21.6,0
29/11/2023 10:15:29,38.168243,15.643663,8.10,1311,26,19,85.00,0,21.6,0
29/11/2023 10:15:32,38.168144,15.643680,9.60,1515,26,22,85.00,0,21.6,0
29/11/2023 10:15:32,38.168144,15.643680,9.60,996,26,22,85.00,0,21.6,0
29/11/2023 10:15:35,38.168030,15.643791,10.60,990,26,22,85.00,0,21.6,0
29/11/2023 10:15:35,38.168030,15.643791,10.60,994,26,22,85.00,0,21.6,0
29/11/2023 10:15:38,38.167904,15.643900,11.60,940,26,18,85.00,0,21.6,0
29/11/2023 10:15:38,38.167904,15.643900,11.60,903,26,15,85.00,0,21.6,0
29/11/2023 10:15:41,38.167801,15.644002,11.60,903,26,9,85.00,0,21.6,0
29/11/2023 10:15:43,38.167744,15.644049,13.60,873,26,3,85.00,0,21.6,0
29/11/2023 10:15:44,38.167725,15.644062,13.60,782,26,4,85.00,0,21.6,0
